subjectID,Start,Object_1,Object_2,congruence,correctness,tooSlow,trialNumber,displayedResponseTime,attention
139,BS,B,B,False,True,False,9,450.00000000000006,
139,BS,S,B,True,True,False,10,633.3333333333334,
139,BS,B,S,True,True,False,11,416.6666666666667,
139,BS,B,B,False,True,False,12,550.0,
139,SB,B,B,False,True,False,13,550.0,
139,SB,S,B,True,True,False,14,566.6666666666667,
139,BS,S,S,False,True,False,15,666.6666666666667,
139,SB,S,S,False,True,False,16,533.3333333333334,
139,SB,B,B,False,True,False,17,466.6666666666667,
139,SB,S,B,True,True,False,18,466.6666666666667,
139,SB,B,S,True,True,False,19,466.6666666666667,
139,BS,S,B,True,True,False,20,533.3333333333334,
139,BS,B,B,False,True,False,21,416.6666666666667,
139,SB,B,B,False,True,False,22,600.0,
139,BS,S,S,False,True,False,23,516.6666666666667,
139,BS,S,B,True,True,False,24,500.00000000000006,
139,BS,B,B,False,True,False,25,450.00000000000006,
139,SB,S,B,True,True,False,26,416.6666666666667,
139,SB,B,S,True,True,False,27,466.6666666666667,
139,SB,B,B,False,True,False,28,550.0,
139,SB,S,B,True,True,False,29,416.6666666666667,
139,BS,B,S,True,True,False,30,533.3333333333334,
139,BS,B,B,False,True,False,31,483.33333333333337,
139,BS,S,S,False,True,False,32,666.6666666666667,
139,BS,S,B,True,True,False,33,583.3333333333334,
139,BS,B,B,False,True,False,34,650.0,
139,BS,B,S,True,True,False,35,583.3333333333334,
139,SB,S,B,True,False,False,36,483.33333333333337,
139,BS,S,S,False,True,False,37,583.3333333333334,
139,BS,S,B,True,True,False,38,633.3333333333334,
139,SB,B,B,False,True,False,39,666.6666666666667,100.0
140,SB,B,S,True,False,True,0,916.6666666666669,
140,BS,B,S,True,False,True,1,916.6666666666669,
140,BS,B,B,False,False,True,2,916.6666666666669,
140,SB,S,S,False,False,True,3,916.6666666666669,
140,SB,B,S,True,False,True,4,916.6666666666669,
140,BS,B,S,True,False,True,5,916.6666666666669,
140,BS,B,B,False,False,True,6,916.6666666666669,
140,SB,S,S,False,False,True,7,916.6666666666669,
140,BS,S,B,True,False,True,8,916.6666666666669,
140,BS,S,S,False,True,False,9,33.333333333333336,
140,SB,S,S,False,False,False,10,166.66666666666669,
140,BS,B,S,True,False,False,11,233.33333333333331,
140,BS,S,B,True,False,False,12,100.0,
140,SB,B,S,True,False,True,13,933.3333333333334,
140,BS,S,S,False,False,False,14,133.33333333333334,
140,SB,B,B,False,False,True,15,916.6666666666669,
140,SB,B,S,True,False,False,16,133.33333333333334,
140,SB,B,B,False,True,False,17,233.33333333333331,
140,BS,B,S,True,True,False,18,83.33333333333334,
140,BS,S,B,True,False,True,19,916.6666666666669,
140,BS,S,S,False,False,False,20,83.33333333333334,
140,SB,S,S,False,True,False,21,150.0,
140,BS,S,S,False,False,False,22,216.66666666666669,
140,SB,B,S,True,False,False,23,166.66666666666669,
140,SB,S,B,True,False,False,24,716.6666666666667,
140,BS,B,S,True,True,False,25,50.0,
140,SB,S,S,False,True,False,26,83.33333333333334,
140,BS,B,B,False,True,False,27,66.66666666666667,
140,BS,S,S,False,False,False,28,100.0,
140,SB,S,S,False,False,True,29,916.6666666666669,
140,SB,B,S,True,False,False,30,66.66666666666667,
140,SB,S,B,True,False,True,31,916.6666666666669,
140,BS,B,S,True,False,False,32,216.66666666666669,
140,SB,B,B,False,False,False,33,50.0,
140,SB,S,B,True,False,False,34,650.0,
140,SB,S,S,False,False,True,35,916.6666666666669,
140,BS,B,B,False,True,False,36,0.0,
140,SB,B,S,True,False,False,37,366.6666666666667,
140,BS,S,S,False,True,False,38,50.0,
140,BS,B,S,True,False,False,39,100.0,98.0
141,BS,B,S,True,True,False,0,466.6666666666667,
141,SB,S,B,True,True,False,1,300.0,
141,SB,S,S,False,False,False,2,333.33333333333337,
141,BS,S,S,False,True,False,3,666.6666666666667,
141,BS,B,S,True,True,False,4,416.6666666666667,
141,SB,S,B,True,True,False,5,533.3333333333334,
141,SB,S,S,False,True,False,6,500.00000000000006,
141,BS,S,S,False,True,False,7,433.33333333333337,
141,BS,B,B,False,True,False,8,650.0,
141,SB,B,S,True,True,False,9,533.3333333333334,
141,SB,S,B,True,True,False,10,366.6666666666667,
141,BS,S,S,False,True,False,11,400.0,
141,SB,S,S,False,True,False,12,450.00000000000006,
141,SB,B,S,True,True,False,13,633.3333333333334,
141,SB,B,B,False,True,False,14,716.6666666666667,
141,BS,B,S,True,True,False,15,433.33333333333337,
141,BS,S,B,True,True,False,16,483.33333333333337,
141,BS,B,S,True,False,False,17,433.33333333333337,
141,SB,B,S,True,True,False,18,483.33333333333337,
141,BS,S,S,False,True,False,19,566.6666666666667,
141,SB,B,B,False,True,False,20,583.3333333333334,
141,SB,S,S,False,True,False,21,533.3333333333334,
141,SB,B,B,False,True,False,22,566.6666666666667,
141,SB,B,S,True,True,False,23,566.6666666666667,
141,BS,S,S,False,True,False,24,466.6666666666667,
141,BS,S,B,True,True,False,25,400.0,
141,BS,B,S,True,True,False,26,400.0,
141,SB,S,S,False,True,False,27,433.33333333333337,
141,BS,B,S,True,True,False,28,483.33333333333337,
141,SB,B,S,True,True,False,29,600.0,
141,SB,S,S,False,True,False,30,566.6666666666667,
141,SB,B,B,False,True,False,31,516.6666666666667,
141,BS,S,S,False,True,False,32,366.6666666666667,
141,SB,S,B,True,True,False,33,383.33333333333337,
141,SB,S,S,False,True,False,34,483.33333333333337,
141,BS,B,B,False,True,False,35,350.0,
141,BS,B,S,True,True,False,36,500.00000000000006,
141,SB,B,S,True,True,False,37,416.6666666666667,
141,BS,S,S,False,True,False,38,616.6666666666667,
141,BS,S,B,True,True,False,39,366.6666666666667,100.0
142,BS,S,B,True,False,True,0,916.6666666666669,
142,BS,B,B,False,False,True,1,933.3333333333334,
142,SB,S,S,False,False,True,2,933.3333333333334,
142,SB,B,B,False,False,True,3,916.6666666666669,
142,BS,S,B,True,True,False,4,83.33333333333334,
142,BS,B,B,False,False,False,5,166.66666666666669,
142,SB,S,S,False,True,False,6,33.333333333333336,
142,SB,B,B,False,True,False,7,0.0,
142,SB,S,B,True,False,False,8,33.333333333333336,
142,SB,B,S,True,False,False,9,66.66666666666667,
142,BS,S,B,True,False,False,10,133.33333333333334,
142,BS,S,S,False,True,False,11,100.0,
142,BS,B,B,False,False,False,12,116.66666666666669,
142,BS,B,S,True,False,False,13,150.0,
142,SB,S,B,True,True,False,14,66.66666666666667,
142,SB,B,B,False,False,False,15,66.66666666666667,
142,BS,B,B,False,False,False,16,83.33333333333334,
142,BS,S,S,False,False,False,17,100.0,
142,SB,S,B,True,True,False,18,133.33333333333334,
142,SB,B,S,True,True,False,19,550.0,
142,BS,S,B,True,True,False,20,66.66666666666667,
142,SB,B,B,False,False,False,21,216.66666666666669,
142,SB,B,S,True,True,False,22,333.33333333333337,
142,SB,S,B,True,True,False,23,283.33333333333337,
142,SB,B,B,False,True,False,24,433.33333333333337,
142,BS,B,B,False,True,False,25,450.00000000000006,
142,BS,S,B,True,True,False,26,466.6666666666667,
142,BS,S,S,False,True,False,27,366.6666666666667,
142,SB,S,B,True,True,False,28,366.6666666666667,
142,SB,S,S,False,True,False,29,400.0,
142,SB,B,B,False,True,False,30,366.6666666666667,
142,BS,B,S,True,True,False,31,500.00000000000006,
142,BS,S,B,True,True,False,32,516.6666666666667,
142,BS,B,B,False,True,False,33,400.0,
142,BS,B,S,True,False,False,34,366.6666666666667,
142,BS,S,B,True,True,False,35,350.0,
142,SB,B,B,False,True,False,36,650.0,
142,SB,S,B,True,True,False,37,416.6666666666667,
142,BS,B,B,False,True,False,38,433.33333333333337,
142,BS,S,S,False,True,False,39,416.6666666666667,99.0
143,BS,S,B,True,True,False,0,416.6666666666667,
143,SB,S,S,False,True,False,1,483.33333333333337,
143,SB,S,B,True,True,False,2,416.6666666666667,
143,SB,B,B,False,True,False,3,433.33333333333337,
143,BS,S,B,True,True,False,4,466.6666666666667,
143,SB,S,S,False,True,False,5,483.33333333333337,
143,SB,S,B,True,True,False,6,433.33333333333337,
143,SB,B,B,False,True,False,7,416.6666666666667,
143,BS,B,B,False,True,False,8,500.00000000000006,
143,SB,B,S,True,True,False,9,400.0,
143,SB,S,B,True,True,False,10,483.33333333333337,
143,BS,S,B,True,True,False,11,500.00000000000006,
143,BS,B,S,True,True,False,12,566.6666666666667,
143,BS,B,B,False,True,False,13,466.6666666666667,
143,SB,B,B,False,True,False,14,483.33333333333337,
143,SB,S,S,False,True,False,15,516.6666666666667,
143,BS,B,S,True,True,False,16,483.33333333333337,
143,BS,B,B,False,True,False,17,466.6666666666667,
143,SB,B,B,False,True,False,18,500.00000000000006,
143,SB,S,S,False,True,False,19,300.0,
143,SB,S,B,True,True,False,20,416.6666666666667,
143,BS,S,B,True,True,False,21,500.00000000000006,
143,SB,S,B,True,True,False,22,433.33333333333337,
143,BS,B,B,False,True,False,23,450.00000000000006,
143,SB,B,B,False,True,False,24,433.33333333333337,
143,SB,B,S,True,True,False,25,533.3333333333334,
143,BS,S,B,True,True,False,26,450.00000000000006,
143,BS,S,S,False,True,False,27,483.33333333333337,
143,SB,S,B,True,True,False,28,483.33333333333337,
143,BS,B,B,False,True,False,29,483.33333333333337,
143,SB,B,S,True,True,False,30,550.0,
143,SB,B,B,False,True,False,31,450.00000000000006,
143,BS,S,S,False,True,False,32,466.6666666666667,
143,BS,S,B,True,True,False,33,550.0,
143,BS,B,S,True,True,False,34,566.6666666666667,
143,SB,S,B,True,True,False,35,433.33333333333337,
143,SB,B,B,False,True,False,36,466.6666666666667,
143,BS,S,S,False,True,False,37,400.0,
143,BS,S,B,True,True,False,38,450.00000000000006,
143,BS,B,B,False,True,False,39,450.00000000000006,100.0
144,SB,S,B,True,True,False,0,916.6666666666669,
144,SB,S,S,False,False,False,1,216.66666666666669,
144,SB,B,S,True,True,False,2,450.00000000000006,
144,BS,B,S,True,True,False,3,433.33333333333337,
144,SB,S,B,True,True,False,4,433.33333333333337,
144,SB,S,S,False,True,False,5,366.6666666666667,
144,SB,B,S,True,True,False,6,483.33333333333337,
144,BS,B,S,True,True,False,7,516.6666666666667,
144,BS,S,S,False,True,False,8,466.6666666666667,
144,SB,B,B,False,True,False,9,500.00000000000006,
144,BS,S,S,False,True,False,10,400.0,
144,SB,S,S,False,True,False,11,400.0,
144,SB,S,B,True,True,False,12,416.6666666666667,
144,SB,B,S,True,True,False,13,450.00000000000006,
144,BS,B,B,False,True,False,14,450.00000000000006,
144,BS,B,S,True,True,False,15,433.33333333333337,
144,BS,S,S,False,True,False,16,533.3333333333334,
144,SB,S,S,False,True,False,17,550.0,
144,SB,B,B,False,True,False,18,500.00000000000006,
144,BS,B,S,True,True,False,19,400.0,
144,SB,B,S,True,True,False,20,433.33333333333337,
144,SB,S,B,True,False,False,21,416.6666666666667,
144,BS,S,S,False,True,False,22,450.00000000000006,
144,BS,B,S,True,True,False,23,750.0,
144,SB,B,S,True,True,False,24,566.6666666666667,
144,BS,B,B,False,True,False,25,483.33333333333337,
144,SB,S,S,False,True,False,26,500.00000000000006,
144,SB,S,B,True,True,False,27,583.3333333333334,
144,BS,S,B,True,True,False,28,433.33333333333337,
144,SB,S,S,False,True,False,29,466.6666666666667,
144,SB,B,S,True,True,False,30,483.33333333333337,
144,BS,B,S,True,True,False,31,500.00000000000006,
144,SB,B,B,False,True,False,32,533.3333333333334,
144,BS,S,S,False,True,False,33,583.3333333333334,
144,BS,S,B,True,True,False,34,616.6666666666667,
144,BS,S,S,False,True,False,35,683.3333333333334,
144,SB,S,S,False,True,False,36,433.33333333333337,
144,SB,B,S,True,True,False,37,550.0,
144,SB,B,B,False,True,False,38,550.0,
144,BS,B,S,True,True,False,39,500.00000000000006,90.0
145,BS,S,S,False,True,False,0,466.6666666666667,
145,SB,B,S,True,True,False,1,566.6666666666667,
145,BS,B,S,True,True,False,2,483.33333333333337,
145,BS,B,B,False,True,False,3,483.33333333333337,
145,BS,S,S,False,True,False,4,583.3333333333334,
145,SB,B,S,True,True,False,5,333.33333333333337,
145,BS,B,S,True,True,False,6,433.33333333333337,
145,BS,B,B,False,True,False,7,866.6666666666667,
145,SB,S,S,False,True,False,8,566.6666666666667,
145,SB,S,B,True,True,False,9,366.6666666666667,
145,BS,S,S,False,True,False,10,433.33333333333337,
145,SB,B,S,True,True,False,11,383.33333333333337,
145,BS,B,S,True,True,False,12,366.6666666666667,
145,BS,S,B,True,True,False,13,366.6666666666667,
145,SB,S,S,False,True,False,14,566.6666666666667,
145,BS,B,B,False,True,False,15,333.33333333333337,
145,BS,B,S,True,True,False,16,383.33333333333337,
145,SB,S,S,False,True,False,17,416.6666666666667,
145,BS,B,B,False,True,False,18,400.0,
145,BS,S,S,False,True,False,19,433.33333333333337,
145,SB,B,S,True,True,False,20,383.33333333333337,
145,SB,S,B,True,True,False,21,416.6666666666667,
145,SB,S,S,False,True,False,22,350.0,
145,SB,B,S,True,True,False,23,350.0,
145,BS,B,S,True,True,False,24,400.0,
145,SB,B,B,False,True,False,25,416.6666666666667,
145,BS,S,S,False,True,False,26,350.0,
145,BS,S,B,True,True,False,27,283.33333333333337,
145,SB,S,S,False,True,False,28,416.6666666666667,
145,BS,S,S,False,True,False,29,483.33333333333337,
145,SB,S,B,True,True,False,30,366.6666666666667,
145,SB,B,S,True,True,False,31,366.6666666666667,
145,SB,B,B,False,True,False,32,316.6666666666667,
145,BS,B,S,True,True,False,33,366.6666666666667,
145,BS,S,S,False,True,False,34,300.0,
145,SB,B,B,False,True,False,35,366.6666666666667,
145,SB,S,S,False,True,False,36,466.6666666666667,
145,BS,B,S,True,True,False,37,500.00000000000006,
145,BS,S,B,True,True,False,38,316.6666666666667,
145,SB,B,S,True,True,False,39,400.0,82.0
146,BS,B,S,True,False,True,0,933.3333333333334,
146,BS,S,B,True,False,True,1,916.6666666666669,
146,BS,S,S,False,False,True,2,933.3333333333334,
146,SB,S,S,False,False,True,3,933.3333333333334,
146,BS,B,S,True,False,True,4,933.3333333333334,
146,BS,S,B,True,False,True,5,933.3333333333334,
146,BS,S,S,False,False,True,6,933.3333333333334,
146,SB,S,S,False,True,False,7,350.0,
146,BS,B,B,False,True,False,8,350.0,
146,SB,B,S,True,True,False,9,300.0,
146,BS,B,S,True,True,False,10,350.0,
146,SB,S,S,False,True,False,11,333.33333333333337,
146,BS,B,B,False,True,False,12,366.6666666666667,
146,BS,S,S,False,True,False,13,400.0,
146,BS,S,B,True,True,False,14,300.0,
146,SB,B,S,True,True,False,15,316.6666666666667,
146,BS,B,S,True,True,False,16,350.0,
146,BS,S,S,False,True,False,17,316.6666666666667,
146,BS,B,B,False,True,False,18,300.0,
146,SB,S,S,False,True,False,19,366.6666666666667,
146,SB,S,B,True,True,False,20,416.6666666666667,
146,SB,B,S,True,True,False,21,333.33333333333337,
146,BS,S,B,True,True,False,22,283.33333333333337,
146,SB,B,S,True,True,False,23,366.6666666666667,
146,BS,B,S,True,True,False,24,383.33333333333337,
146,SB,B,B,False,True,False,25,400.0,
146,SB,S,S,False,True,False,26,416.6666666666667,
146,BS,S,S,False,False,True,27,933.3333333333334,
146,SB,B,S,True,True,False,28,400.0,
146,BS,S,S,False,True,False,29,400.0,
146,BS,B,S,True,True,False,30,366.6666666666667,
146,BS,S,B,True,False,False,31,250.00000000000003,
146,SB,S,S,False,True,False,32,350.0,
146,BS,B,B,False,False,False,33,300.0,
146,SB,B,S,True,True,False,34,450.00000000000006,
146,SB,S,S,False,True,False,35,366.6666666666667,
146,BS,S,S,False,True,False,36,366.6666666666667,
146,BS,S,B,True,True,False,37,333.33333333333337,
146,BS,B,S,True,True,False,38,383.33333333333337,
146,BS,B,B,False,True,False,39,416.6666666666667,95.0
147,SB,S,S,False,False,False,0,483.33333333333337,
147,SB,S,B,True,True,False,1,416.6666666666667,
147,BS,B,S,True,True,False,2,400.0,
147,BS,B,B,False,True,False,3,416.6666666666667,
147,SB,S,S,False,True,False,4,700.0,
147,SB,S,B,True,True,False,5,366.6666666666667,
147,BS,B,S,True,True,False,6,366.6666666666667,
147,BS,B,B,False,False,False,7,533.3333333333334,
147,SB,B,B,False,True,False,8,500.00000000000006,
147,BS,S,B,True,True,False,9,433.33333333333337,
147,SB,S,B,True,True,False,10,350.0,
147,SB,B,B,False,True,False,11,516.6666666666667,
147,BS,S,B,True,True,False,12,416.6666666666667,
147,BS,S,S,False,True,False,13,516.6666666666667,
147,BS,B,B,False,True,False,14,583.3333333333334,
147,BS,B,S,True,True,False,15,483.33333333333337,
147,BS,S,S,False,True,False,16,500.00000000000006,
147,BS,S,B,True,True,False,17,466.6666666666667,
147,BS,B,B,False,True,False,18,516.6666666666667,
147,SB,S,B,True,True,False,19,366.6666666666667,
147,SB,B,B,False,True,False,20,450.00000000000006,
147,BS,B,S,True,True,False,21,433.33333333333337,
147,SB,B,B,False,True,False,22,450.00000000000006,
147,BS,S,B,True,True,False,23,483.33333333333337,
147,BS,B,S,True,True,False,24,483.33333333333337,
147,SB,S,B,True,True,False,25,600.0,
147,BS,B,B,False,True,False,26,483.33333333333337,
147,BS,S,S,False,True,False,27,466.6666666666667,
147,SB,B,S,True,True,False,28,516.6666666666667,
147,BS,S,B,True,True,False,29,366.6666666666667,
147,SB,B,B,False,True,False,30,466.6666666666667,
147,BS,S,S,False,True,False,31,700.0,
147,SB,S,B,True,True,False,32,416.6666666666667,
147,BS,B,B,False,True,False,33,500.00000000000006,
147,BS,S,S,False,True,False,34,733.3333333333334,
147,BS,B,B,False,True,False,35,416.6666666666667,
147,SB,B,S,True,True,False,36,450.00000000000006,
147,SB,B,B,False,True,False,37,533.3333333333334,
147,BS,S,B,True,True,False,38,416.6666666666667,
147,SB,S,B,True,True,False,39,516.6666666666667,94.0
148,SB,B,B,False,False,False,0,633.3333333333334,
148,BS,S,B,True,True,False,1,850.0000000000001,
148,BS,B,B,False,True,False,2,850.0000000000001,
148,BS,B,S,True,True,False,3,533.3333333333334,
148,SB,B,B,False,True,False,4,700.0,
148,BS,S,B,True,True,False,5,566.6666666666667,
148,BS,B,B,False,True,False,6,716.6666666666667,
148,BS,B,S,True,True,False,7,600.0,
148,SB,S,B,True,True,False,8,516.6666666666667,
148,BS,S,S,False,True,False,9,583.3333333333334,
148,BS,S,B,True,True,False,10,483.33333333333337,
148,SB,S,B,True,True,False,11,766.6666666666667,
148,SB,B,B,False,True,False,12,550.0,
148,SB,S,S,False,True,False,13,683.3333333333334,
148,BS,B,B,False,True,False,14,483.33333333333337,
148,SB,B,S,True,True,False,15,450.00000000000006,
148,SB,S,S,False,True,False,16,616.6666666666667,
148,BS,S,B,True,True,False,17,583.3333333333334,
148,SB,B,B,False,True,False,18,500.00000000000006,
148,SB,S,B,True,True,False,19,666.6666666666667,
148,BS,B,S,True,False,True,20,933.3333333333334,
148,BS,B,B,False,True,False,21,633.3333333333334,
148,BS,S,B,True,True,False,22,466.6666666666667,
148,BS,B,S,True,True,False,23,600.0,
148,BS,B,B,False,True,False,24,550.0,
148,SB,B,B,False,True,False,25,616.6666666666667,
148,BS,S,S,False,True,False,26,533.3333333333334,
148,SB,S,B,True,True,False,27,433.33333333333337,
148,BS,B,B,False,True,False,28,550.0,
148,SB,S,B,True,False,True,29,933.3333333333334,
148,BS,S,S,False,True,False,30,666.6666666666667,
148,SB,B,B,False,True,False,31,533.3333333333334,
148,BS,S,B,True,True,False,32,433.33333333333337,
148,BS,B,S,True,True,False,33,466.6666666666667,
148,SB,B,B,False,True,False,34,416.6666666666667,
148,BS,S,B,True,True,False,35,433.33333333333337,
148,BS,B,B,False,True,False,36,683.3333333333334,
148,BS,S,S,False,True,False,37,433.33333333333337,
148,SB,S,B,True,True,False,38,483.33333333333337,
148,BS,B,S,True,True,False,39,500.00000000000006,100.0
149,BS,S,S,False,False,False,0,450.00000000000006,
149,SB,B,B,False,False,True,1,933.3333333333334,
149,BS,S,B,True,True,False,2,450.00000000000006,
149,SB,S,B,True,True,False,3,400.0,
149,BS,S,S,False,True,False,4,400.0,
149,SB,B,B,False,True,False,5,400.0,
149,BS,S,B,True,True,False,6,383.33333333333337,
149,SB,S,B,True,True,False,7,366.6666666666667,
149,BS,B,S,True,True,False,8,333.33333333333337,
149,BS,B,B,False,True,False,9,416.6666666666667,
149,BS,S,B,True,True,False,10,383.33333333333337,
149,BS,B,S,True,True,False,11,316.6666666666667,
149,SB,B,B,False,True,False,12,300.0,
149,BS,B,B,False,True,False,13,366.6666666666667,
149,SB,S,B,True,True,False,14,366.6666666666667,
149,BS,S,S,False,True,False,15,333.33333333333337,
149,BS,B,B,False,True,False,16,383.33333333333337,
149,BS,S,B,True,True,False,17,366.6666666666667,
149,SB,S,S,False,False,False,18,333.33333333333337,
149,SB,S,B,True,True,False,19,466.6666666666667,
149,SB,B,B,False,True,False,20,450.00000000000006,
149,BS,B,S,True,True,False,21,383.33333333333337,
149,SB,S,B,True,True,False,22,383.33333333333337,
149,SB,B,B,False,True,False,23,433.33333333333337,
149,BS,S,B,True,True,False,24,400.0,
149,SB,B,S,True,True,False,25,383.33333333333337,
149,BS,B,B,False,True,False,26,433.33333333333337,
149,SB,S,S,False,True,False,27,400.0,
149,SB,B,B,False,True,False,28,433.33333333333337,
149,BS,S,B,True,True,False,29,433.33333333333337,
149,BS,B,B,False,True,False,30,416.6666666666667,
149,SB,S,S,False,True,False,31,433.33333333333337,
149,SB,S,B,True,True,False,32,450.00000000000006,
149,BS,B,S,True,True,False,33,366.6666666666667,
149,BS,S,S,False,True,False,34,450.00000000000006,
149,BS,S,B,True,True,False,35,350.0,
149,SB,S,B,True,True,False,36,450.00000000000006,
149,SB,B,B,False,True,False,37,900.0000000000001,
149,BS,B,B,False,True,False,38,416.6666666666667,
149,SB,B,S,True,True,False,39,366.6666666666667,96.0
150,BS,S,B,True,True,False,0,700.0,
150,BS,S,S,False,True,False,1,383.33333333333337,
150,SB,B,S,True,True,False,2,333.33333333333337,
150,SB,B,B,False,True,False,3,483.33333333333337,
150,BS,S,B,True,True,False,4,366.6666666666667,
150,BS,S,S,False,False,False,5,300.0,
150,SB,B,S,True,True,False,6,466.6666666666667,
150,SB,B,B,False,True,False,7,450.00000000000006,
150,BS,B,S,True,True,False,8,400.0,
150,SB,S,S,False,True,False,9,433.33333333333337,
150,BS,B,S,True,True,False,10,500.00000000000006,
150,SB,S,S,False,True,False,11,466.6666666666667,
150,BS,S,B,True,True,False,12,400.0,
150,SB,B,S,True,True,False,13,400.0,
150,BS,S,S,False,True,False,14,483.33333333333337,
150,SB,B,B,False,True,False,15,733.3333333333334,
150,SB,B,S,True,True,False,16,366.6666666666667,
150,SB,S,B,True,True,False,17,516.6666666666667,
150,BS,B,S,True,True,False,18,416.6666666666667,
150,SB,B,B,False,True,False,19,500.00000000000006,
150,SB,S,S,False,True,False,20,366.6666666666667,
150,BS,S,S,False,True,False,21,466.6666666666667,
150,BS,B,S,True,True,False,22,416.6666666666667,
150,SB,B,B,False,True,False,23,366.6666666666667,
150,SB,B,S,True,True,False,24,366.6666666666667,
150,BS,S,B,True,True,False,25,383.33333333333337,
150,BS,S,S,False,True,False,26,400.0,
150,SB,S,S,False,True,False,27,433.33333333333337,
150,BS,S,S,False,True,False,28,433.33333333333337,
150,BS,B,S,True,True,False,29,433.33333333333337,
150,BS,S,B,True,True,False,30,500.00000000000006,
150,SB,B,S,True,True,False,31,483.33333333333337,
150,BS,B,B,False,True,False,32,450.00000000000006,
150,SB,S,S,False,True,False,33,383.33333333333337,
150,BS,B,S,True,True,False,34,500.00000000000006,
150,BS,S,S,False,True,False,35,433.33333333333337,
150,SB,B,S,True,True,False,36,450.00000000000006,
150,BS,S,B,True,True,False,37,433.33333333333337,
150,SB,S,S,False,True,False,38,400.0,
150,BS,B,B,False,True,False,39,366.6666666666667,100.0
151,SB,B,B,False,True,False,0,633.3333333333334,
151,BS,S,B,True,True,False,1,500.00000000000006,
151,SB,S,B,True,True,False,2,400.0,
151,BS,B,S,True,True,False,3,383.33333333333337,
151,SB,B,B,False,False,False,4,350.0,
151,BS,S,B,True,True,False,5,383.33333333333337,
151,SB,S,B,True,True,False,6,466.6666666666667,
151,BS,B,S,True,True,False,7,433.33333333333337,
151,BS,B,B,False,True,False,8,666.6666666666667,
151,SB,S,S,False,True,False,9,466.6666666666667,
151,BS,S,B,True,True,False,10,450.00000000000006,
151,SB,S,S,False,True,False,11,383.33333333333337,
151,SB,B,B,False,True,False,12,450.00000000000006,
151,BS,B,B,False,True,False,13,400.0,
151,SB,S,B,True,True,False,14,450.00000000000006,
151,BS,B,S,True,True,False,15,433.33333333333337,
151,SB,B,B,False,True,False,16,450.00000000000006,
151,BS,B,S,True,True,False,17,433.33333333333337,
151,SB,S,B,True,True,False,18,433.33333333333337,
151,BS,B,B,False,True,False,19,616.6666666666667,
151,BS,S,B,True,True,False,20,433.33333333333337,
151,BS,S,S,False,True,False,21,400.0,
151,BS,S,B,True,True,False,22,450.00000000000006,
151,BS,B,S,True,False,False,23,633.3333333333334,
151,SB,S,B,True,True,False,24,516.6666666666667,
151,SB,S,S,False,True,False,25,466.6666666666667,
151,SB,B,B,False,True,False,26,433.33333333333337,
151,BS,B,B,False,True,False,27,433.33333333333337,
151,SB,S,B,True,True,False,28,450.00000000000006,
151,BS,B,B,False,True,False,29,800.0,
151,BS,S,S,False,True,False,30,366.6666666666667,
151,SB,B,B,False,True,False,31,683.3333333333334,
151,BS,B,S,True,True,False,32,500.00000000000006,
151,BS,S,B,True,True,False,33,433.33333333333337,
151,BS,S,B,True,True,False,34,450.00000000000006,
151,SB,B,S,True,True,False,35,400.0,
151,SB,S,B,True,True,False,36,716.6666666666667,
151,SB,S,S,False,True,False,37,550.0,
151,BS,B,B,False,True,False,38,483.33333333333337,
151,SB,B,B,False,True,False,39,533.3333333333334,96.0
152,BS,S,S,False,False,False,0,350.0,
152,SB,S,S,False,True,False,1,550.0,
152,BS,B,S,True,True,False,2,500.00000000000006,
152,BS,B,B,False,True,False,3,483.33333333333337,
152,BS,S,S,False,True,False,4,500.00000000000006,
152,SB,S,S,False,True,False,5,500.00000000000006,
152,BS,B,S,True,True,False,6,483.33333333333337,
152,BS,B,B,False,True,False,7,400.0,
152,SB,B,S,True,True,False,8,516.6666666666667,
152,SB,S,B,True,True,False,9,633.3333333333334,
152,SB,S,S,False,True,False,10,416.6666666666667,
152,SB,B,B,False,True,False,11,450.00000000000006,
152,SB,B,S,True,True,False,12,500.00000000000006,
152,BS,S,S,False,True,False,13,466.6666666666667,
152,SB,S,B,True,True,False,14,666.6666666666667,
152,BS,B,S,True,False,True,15,916.6666666666669,
152,BS,S,S,False,True,False,16,450.00000000000006,
152,BS,B,S,True,True,False,17,516.6666666666667,
152,SB,S,B,True,True,False,18,450.00000000000006,
152,SB,S,S,False,True,False,19,400.0,
152,SB,B,B,False,True,False,20,383.33333333333337,
152,SB,B,S,True,True,False,21,416.6666666666667,
152,BS,B,S,True,True,False,22,500.00000000000006,
152,SB,B,S,True,True,False,23,400.0,
152,BS,S,B,True,True,False,24,400.0,
152,BS,S,S,False,True,False,25,533.3333333333334,
152,BS,B,B,False,True,False,26,433.33333333333337,
152,SB,S,S,False,True,False,27,483.33333333333337,
152,BS,S,S,False,True,False,28,500.00000000000006,
152,SB,S,S,False,True,False,29,450.00000000000006,
152,SB,B,S,True,True,False,30,433.33333333333337,
152,SB,B,B,False,True,False,31,416.6666666666667,
152,BS,B,S,True,True,False,32,516.6666666666667,
152,BS,S,B,True,True,False,33,633.3333333333334,
152,BS,B,S,True,True,False,34,483.33333333333337,
152,SB,B,S,True,True,False,35,350.0,
152,SB,S,S,False,True,False,36,400.0,
152,SB,B,B,False,True,False,37,350.0,
152,BS,S,S,False,True,False,38,416.6666666666667,
