subjectID,Start,Object_1,Object_2,congruence,correctness,tooSlow,trialNumber,displayedResponseTime
44,BS,S,B,True,True,False,10,933.3333333333334
44,SB,S,B,True,True,False,11,783.3333333333334
44,SB,B,S,True,True,False,12,800.0
44,SB,B,B,False,True,False,13,716.6666666666667
44,BS,B,S,True,True,False,14,733.3333333333334
44,SB,S,S,False,True,False,15,683.3333333333334
44,SB,S,B,True,True,False,16,850.0000000000001
44,BS,B,B,False,True,False,17,1283.3333333333337
44,BS,B,S,True,True,False,18,700.0
44,BS,S,S,False,True,False,19,716.6666666666667
44,SB,B,S,True,True,False,20,733.3333333333334
44,SB,B,B,False,True,False,21,716.6666666666667
44,BS,S,B,True,True,False,22,850.0000000000001
44,SB,S,S,False,True,False,23,733.3333333333334
44,BS,B,B,False,True,False,24,683.3333333333334
44,SB,B,B,False,True,False,25,716.6666666666667
44,BS,S,B,True,True,False,26,866.6666666666667
44,BS,S,S,False,True,False,27,933.3333333333334
44,SB,S,B,True,True,False,28,733.3333333333334
44,SB,B,S,True,True,False,29,733.3333333333334
44,SB,S,S,False,True,False,30,700.0
44,BS,B,S,True,True,False,31,883.3333333333334
44,BS,B,S,True,True,False,32,683.3333333333334
44,SB,S,B,True,True,False,33,666.6666666666667
44,BS,S,B,True,True,False,34,850.0000000000001
44,BS,B,B,False,True,False,35,1000.0
44,SB,S,S,False,True,False,36,700.0
44,SB,B,B,False,True,False,37,683.3333333333334
44,BS,S,S,False,True,False,38,766.6666666666667
44,SB,B,S,True,True,False,39,766.6666666666667
45,BS,B,B,False,False,False,0,433.33333333333337
45,BS,B,S,True,False,True,1,1983.3333333333333
45,SB,S,B,True,True,False,2,566.6666666666667
45,SB,B,B,False,True,False,3,200.0
45,SB,B,S,True,False,False,4,716.6666666666667
45,BS,S,S,False,False,True,5,1983.3333333333333
45,SB,S,S,False,False,False,6,133.33333333333334
45,BS,S,B,True,False,True,7,1983.3333333333333
45,SB,S,B,True,True,False,8,266.6666666666667
45,SB,B,B,False,False,False,9,33.333333333333336
45,BS,S,S,False,False,False,10,0.0
45,SB,B,S,True,False,False,11,400.0
45,BS,B,B,False,True,False,12,183.33333333333331
45,BS,B,S,True,False,False,13,1150.0
45,BS,S,B,True,False,False,14,233.33333333333331
45,SB,S,S,False,True,False,15,583.3333333333334
45,SB,B,B,False,True,False,16,116.66666666666669
45,SB,S,S,False,True,False,17,100.0
45,SB,B,S,True,True,False,18,633.3333333333334
45,BS,B,S,True,False,False,19,66.66666666666667
45,BS,S,B,True,True,False,20,716.6666666666667
45,BS,S,S,False,True,False,21,750.0
45,SB,S,B,True,True,False,22,800.0
45,BS,B,B,False,True,False,23,866.6666666666667
45,SB,S,B,True,True,False,24,500.00000000000006
45,BS,S,S,False,False,False,25,700.0
45,SB,B,S,True,True,False,26,650.0
45,SB,B,B,False,False,True,27,1983.3333333333333
45,BS,B,S,True,True,False,28,500.00000000000006
45,BS,S,B,True,True,False,29,466.6666666666667
45,BS,B,B,False,True,False,30,583.3333333333334
45,SB,S,S,False,True,False,31,1183.3333333333337
45,BS,B,B,False,True,False,32,633.3333333333334
45,SB,B,S,True,True,False,33,700.0
45,SB,B,B,False,True,False,34,566.6666666666667
45,BS,S,S,False,True,False,35,633.3333333333334
45,BS,S,B,True,True,False,36,583.3333333333334
45,SB,S,S,False,True,False,37,716.6666666666667
45,SB,S,B,True,True,False,38,550.0
45,BS,B,S,True,False,False,39,833.3333333333334
46,BS,S,B,True,True,False,0,633.3333333333334
46,BS,S,S,False,True,False,1,516.6666666666667
46,SB,B,S,True,True,False,2,583.3333333333334
46,SB,S,S,False,True,False,3,483.33333333333337
46,BS,B,S,True,True,False,4,400.0
46,SB,S,B,True,True,False,5,533.3333333333334
46,BS,B,B,False,True,False,6,433.33333333333337
46,SB,B,B,False,True,False,7,500.00000000000006
46,BS,B,B,False,True,False,8,450.00000000000006
46,SB,S,B,True,True,False,9,466.6666666666667
46,BS,S,S,False,True,False,10,433.33333333333337
46,SB,B,S,True,False,False,11,550.0
46,SB,B,B,False,True,False,12,450.00000000000006
46,SB,S,S,False,True,False,13,466.6666666666667
46,BS,S,B,True,True,False,14,433.33333333333337
46,BS,B,S,True,True,False,15,383.33333333333337
46,SB,S,S,False,True,False,16,500.00000000000006
46,SB,S,B,True,True,False,17,466.6666666666667
46,SB,B,B,False,True,False,18,483.33333333333337
46,BS,B,B,False,True,False,19,466.6666666666667
46,BS,S,S,False,True,False,20,416.6666666666667
46,BS,S,B,True,True,False,21,433.33333333333337
46,BS,B,S,True,True,False,22,566.6666666666667
46,SB,B,S,True,True,False,23,416.6666666666667
46,SB,B,B,False,True,False,24,366.6666666666667
46,SB,S,S,False,True,False,25,416.6666666666667
46,BS,S,S,False,True,False,26,366.6666666666667
46,BS,B,S,True,True,False,27,433.33333333333337
46,SB,S,B,True,True,False,28,416.6666666666667
46,BS,S,B,True,True,False,29,500.00000000000006
46,BS,B,B,False,True,False,30,466.6666666666667
46,SB,B,S,True,True,False,31,416.6666666666667
46,BS,S,B,True,True,False,32,433.33333333333337
46,SB,S,S,False,True,False,33,416.6666666666667
46,SB,S,B,True,True,False,34,483.33333333333337
46,BS,B,B,False,True,False,35,433.33333333333337
46,SB,B,S,True,True,False,36,366.6666666666667
46,SB,B,B,False,True,False,37,450.00000000000006
46,BS,B,S,True,True,False,38,600.0
46,BS,S,S,False,True,False,39,500.00000000000006
47,BS,S,S,False,True,False,0,1483.3333333333337
47,SB,S,S,False,True,False,1,700.0
47,BS,B,B,False,True,False,2,500.00000000000006
47,SB,B,S,True,True,False,3,716.6666666666667
47,BS,B,S,True,True,False,4,483.33333333333337
47,BS,S,B,True,True,False,5,433.33333333333337
47,SB,S,B,True,True,False,6,500.00000000000006
47,SB,B,B,False,True,False,7,500.00000000000006
47,BS,S,S,False,True,False,8,683.3333333333334
47,SB,S,S,False,True,False,9,516.6666666666667
47,BS,S,B,True,True,False,10,716.6666666666667
47,SB,B,S,True,True,False,11,633.3333333333334
47,BS,B,B,False,True,False,12,483.33333333333337
47,SB,B,B,False,True,False,13,483.33333333333337
47,SB,S,B,True,True,False,14,783.3333333333334
47,BS,B,S,True,True,False,15,483.33333333333337
47,SB,S,S,False,True,False,16,716.6666666666667
47,BS,S,B,True,True,False,17,616.6666666666667
47,BS,B,B,False,True,False,18,516.6666666666667
47,BS,B,S,True,True,False,19,766.6666666666667
47,SB,B,S,True,True,False,20,683.3333333333334
47,BS,S,S,False,True,False,21,516.6666666666667
47,SB,S,B,True,True,False,22,616.6666666666667
47,SB,B,B,False,True,False,23,433.33333333333337
47,BS,S,S,False,True,False,24,433.33333333333337
47,SB,S,S,False,True,False,25,616.6666666666667
47,BS,S,B,True,True,False,26,633.3333333333334
47,BS,B,B,False,True,False,27,516.6666666666667
47,SB,S,B,True,True,False,28,550.0
47,SB,B,B,False,True,False,29,716.6666666666667
47,SB,B,S,True,True,False,30,616.6666666666667
47,BS,B,S,True,True,False,31,900.0000000000001
47,SB,B,B,False,True,False,32,533.3333333333334
47,BS,B,S,True,True,False,33,716.6666666666667
47,BS,S,B,True,True,False,34,516.6666666666667
47,SB,S,S,False,True,False,35,483.33333333333337
47,BS,S,S,False,True,False,36,1016.6666666666669
47,SB,S,B,True,True,False,37,450.00000000000006
47,SB,B,S,True,True,False,38,583.3333333333334
47,BS,B,B,False,True,False,39,516.6666666666667
48,BS,B,S,True,True,False,0,133.33333333333334
48,BS,B,B,False,False,False,1,33.333333333333336
48,SB,B,S,True,False,False,2,233.33333333333331
48,SB,B,B,False,False,False,3,183.33333333333331
48,BS,S,B,True,True,False,4,66.66666666666667
48,SB,S,B,True,True,False,5,33.333333333333336
48,BS,S,S,False,False,False,6,50.0
48,SB,S,S,False,False,False,7,150.0
48,SB,B,B,False,False,False,8,716.6666666666667
48,BS,S,B,True,False,True,9,1983.3333333333333
48,BS,B,B,False,True,False,10,300.0
48,SB,B,S,True,True,False,11,950.0
48,SB,S,B,True,True,False,12,200.0
48,BS,B,S,True,True,False,13,100.0
48,SB,S,S,False,True,False,14,250.00000000000003
48,BS,S,S,False,True,False,15,1466.6666666666667
48,BS,B,B,False,True,False,16,666.6666666666667
48,SB,S,B,True,True,False,17,666.6666666666667
48,SB,B,B,False,False,False,18,16.666666666666668
48,BS,S,B,True,True,False,19,450.00000000000006
48,SB,B,S,True,False,False,20,0.0
48,SB,S,S,False,True,False,21,66.66666666666667
48,BS,S,S,False,False,False,22,533.3333333333334
48,BS,B,S,True,False,False,23,0.0
48,BS,S,S,False,True,False,24,233.33333333333331
48,SB,S,S,False,True,False,25,666.6666666666667
48,SB,S,B,True,True,False,26,33.333333333333336
48,SB,B,S,True,False,False,27,350.0
48,SB,B,B,False,True,False,28,150.0
48,BS,B,S,True,False,False,29,0.0
48,BS,S,B,True,False,False,30,150.0
48,BS,B,B,False,True,False,31,550.0
48,SB,S,S,False,True,False,32,550.0
48,BS,B,B,False,True,False,33,50.0
48,BS,B,S,True,True,False,34,200.0
48,SB,B,B,False,True,False,35,550.0
48,BS,S,S,False,True,False,36,183.33333333333331
48,BS,S,B,True,True,False,37,583.3333333333334
48,SB,B,S,True,True,False,38,133.33333333333334
48,SB,S,B,True,True,False,39,350.0
49,SB,B,B,False,True,False,0,1066.6666666666667
49,SB,B,S,True,True,False,1,933.3333333333334
49,BS,S,S,False,True,False,2,583.3333333333334
49,BS,B,B,False,True,False,3,700.0
49,BS,B,S,True,True,False,4,650.0
49,SB,S,S,False,True,False,5,800.0
49,SB,S,B,True,False,False,6,716.6666666666667
49,BS,S,B,True,True,False,7,733.3333333333334
49,BS,B,S,True,True,False,8,1850.0
49,SB,S,B,True,True,False,9,1100.0
49,SB,B,S,True,True,False,10,583.3333333333334
49,SB,S,S,False,True,False,11,1150.0
49,SB,B,B,False,True,False,12,933.3333333333334
49,BS,S,S,False,True,False,13,1033.3333333333337
49,BS,S,B,True,True,False,14,1316.6666666666667
49,BS,B,B,False,True,False,15,1183.3333333333337
49,BS,B,S,True,True,False,16,1150.0
49,SB,S,B,True,True,False,17,583.3333333333334
49,SB,B,S,True,True,False,18,833.3333333333334
49,BS,S,S,False,True,False,19,966.6666666666669
49,BS,B,B,False,True,False,20,1250.0
49,SB,B,B,False,True,False,21,900.0000000000001
49,SB,S,S,False,True,False,22,766.6666666666667
49,BS,S,B,True,True,False,23,983.3333333333334
49,BS,B,S,True,True,False,24,1133.3333333333337
49,SB,S,B,True,True,False,25,516.6666666666667
49,SB,S,S,False,True,False,26,950.0
49,SB,B,B,False,True,False,27,1066.6666666666667
49,SB,B,S,True,True,False,28,966.6666666666669
49,BS,B,B,False,True,False,29,966.6666666666669
49,BS,S,B,True,False,False,30,533.3333333333334
49,BS,S,S,False,True,False,31,1050.0
49,BS,B,S,True,True,False,32,1033.3333333333337
49,SB,B,B,False,True,False,33,1383.3333333333337
49,BS,S,B,True,True,False,34,566.6666666666667
49,BS,S,S,False,True,False,35,550.0
49,SB,B,S,True,True,False,36,833.3333333333334
49,SB,S,S,False,True,False,37,833.3333333333334
49,SB,S,B,True,True,False,38,733.3333333333334
49,BS,B,B,False,True,False,39,950.0
50,BS,S,S,False,True,False,0,1016.6666666666669
50,BS,B,B,False,True,False,1,1283.3333333333337
50,BS,B,S,True,True,False,2,1166.6666666666667
50,SB,S,S,False,True,False,3,1183.3333333333337
50,SB,S,B,True,True,False,4,1366.6666666666667
50,SB,B,S,True,True,False,5,1416.6666666666667
50,BS,S,B,True,True,False,6,1333.3333333333337
50,SB,B,B,False,True,False,7,1416.6666666666667
50,BS,B,B,False,True,False,8,1216.6666666666667
50,SB,S,B,True,True,False,9,1500.0
50,SB,S,S,False,True,False,10,1816.6666666666667
50,SB,B,S,True,True,False,11,1300.0
50,SB,B,B,False,True,False,12,1050.0
50,BS,B,S,True,True,False,13,1550.0
50,BS,S,B,True,True,False,14,1166.6666666666667
50,BS,S,S,False,True,False,15,1283.3333333333337
50,SB,B,B,False,True,False,16,1416.6666666666667
50,SB,S,B,True,True,False,17,1883.3333333333333
50,SB,B,S,True,True,False,18,1366.6666666666667
50,BS,B,B,False,True,False,19,1033.3333333333337
50,BS,S,S,False,True,False,20,1100.0
50,BS,B,S,True,True,False,21,1033.3333333333337
50,BS,S,B,True,True,False,22,1300.0
50,SB,S,S,False,True,False,23,916.6666666666669
50,BS,S,S,False,True,False,24,1033.3333333333337
50,SB,S,B,True,True,False,25,1283.3333333333337
50,BS,B,S,True,True,False,26,1433.3333333333337
50,SB,B,S,True,True,False,27,1083.3333333333337
50,BS,B,B,False,True,False,28,1650.0000000000002
50,SB,B,B,False,True,False,29,1183.3333333333337
50,SB,S,S,False,True,False,30,1150.0
50,BS,S,B,True,True,False,31,1016.6666666666669
50,SB,B,B,False,True,False,32,1066.6666666666667
50,SB,S,S,False,False,True,33,1983.3333333333333
50,SB,S,B,True,True,False,34,716.6666666666667
50,BS,B,S,True,True,False,35,816.6666666666667
50,BS,S,B,True,True,False,36,1200.0
50,SB,B,S,True,True,False,37,800.0
50,BS,B,B,False,True,False,38,1100.0
50,BS,S,S,False,True,False,39,1150.0
51,BS,B,S,True,True,False,0,1466.6666666666667
51,BS,S,B,True,True,False,1,950.0
51,SB,B,S,True,False,True,2,1983.3333333333333
51,SB,B,B,False,True,False,3,900.0000000000001
51,BS,B,B,False,True,False,4,866.6666666666667
51,BS,S,S,False,True,False,5,866.6666666666667
51,SB,S,B,True,True,False,6,966.6666666666669
51,SB,S,S,False,True,False,7,1066.6666666666667
51,BS,B,B,False,True,False,8,1016.6666666666669
51,BS,S,S,False,True,False,9,833.3333333333334
51,SB,S,B,True,True,False,10,533.3333333333334
51,SB,S,S,False,True,False,11,866.6666666666667
51,SB,B,S,True,True,False,12,900.0000000000001
51,BS,S,B,True,True,False,13,1333.3333333333337
51,BS,B,S,True,True,False,14,1133.3333333333337
51,SB,B,B,False,True,False,15,1033.3333333333337
51,BS,B,S,True,True,False,16,1066.6666666666667
51,BS,S,B,True,True,False,17,1000.0
51,BS,B,B,False,True,False,18,1016.6666666666669
51,SB,S,B,True,True,False,19,683.3333333333334
51,SB,B,B,False,True,False,20,816.6666666666667
51,BS,S,S,False,True,False,21,750.0
51,SB,B,S,True,True,False,22,1166.6666666666667
51,SB,S,S,False,True,False,23,1033.3333333333337
51,BS,S,B,True,False,False,24,766.6666666666667
51,SB,B,B,False,True,False,25,883.3333333333334
51,BS,B,B,False,True,False,26,1100.0
51,BS,B,S,True,True,False,27,1683.3333333333337
51,SB,S,B,True,True,False,28,1266.6666666666667
51,BS,S,S,False,True,False,29,1533.3333333333337
51,SB,S,S,False,True,False,30,1083.3333333333337
51,SB,B,S,True,True,False,31,1216.6666666666667
51,BS,S,B,True,True,False,32,1666.6666666666667
51,SB,S,S,False,True,False,33,1033.3333333333337
51,BS,B,B,False,True,False,34,1250.0
51,SB,B,S,True,True,False,35,733.3333333333334
51,BS,S,S,False,False,True,36,2000.0
51,SB,B,B,False,True,False,37,1083.3333333333337
51,SB,S,B,True,True,False,38,933.3333333333334
51,BS,B,S,True,True,False,39,1216.6666666666667
52,SB,S,S,False,True,False,0,1983.3333333333333
52,BS,B,S,True,False,True,1,1983.3333333333333
52,BS,S,S,False,True,False,2,616.6666666666667
52,SB,B,B,False,True,False,3,650.0
52,BS,B,B,False,True,False,4,700.0
52,SB,S,B,True,False,False,5,1083.3333333333337
52,SB,B,S,True,True,False,6,500.00000000000006
52,BS,S,B,True,True,False,7,566.6666666666667
52,SB,S,B,True,True,False,8,733.3333333333334
52,BS,B,B,False,True,False,9,633.3333333333334
52,SB,B,S,True,True,False,10,516.6666666666667
52,BS,B,S,True,True,False,11,533.3333333333334
52,BS,S,S,False,True,False,12,666.6666666666667
52,SB,B,B,False,True,False,13,616.6666666666667
52,SB,S,S,False,True,False,14,733.3333333333334
52,BS,S,B,True,True,False,15,516.6666666666667
52,SB,B,B,False,True,False,16,533.3333333333334
52,BS,B,B,False,True,False,17,583.3333333333334
52,BS,B,S,True,True,False,18,683.3333333333334
52,SB,S,S,False,True,False,19,716.6666666666667
52,BS,S,B,True,True,False,20,700.0
52,SB,B,S,True,True,False,21,800.0
52,SB,S,B,True,True,False,22,633.3333333333334
52,BS,S,S,False,True,False,23,733.3333333333334
52,SB,S,S,False,True,False,24,633.3333333333334
52,SB,S,B,True,True,False,25,933.3333333333334
52,SB,B,S,True,True,False,26,883.3333333333334
52,BS,B,B,False,True,False,27,1483.3333333333337
52,SB,B,B,False,True,False,28,633.3333333333334
52,BS,B,S,True,False,False,29,616.6666666666667
52,BS,S,S,False,True,False,30,700.0
52,BS,S,B,True,True,False,31,816.6666666666667
52,BS,S,B,True,True,False,32,650.0
52,SB,B,B,False,True,False,33,716.6666666666667
52,SB,S,B,True,True,False,34,750.0
52,BS,B,S,True,True,False,35,1016.6666666666669
52,BS,S,S,False,True,False,36,1783.3333333333337
52,BS,B,B,False,True,False,37,566.6666666666667
52,SB,B,S,True,True,False,38,700.0
52,SB,S,S,False,True,False,39,650.0
53,BS,S,S,False,True,False,0,633.3333333333334
53,SB,B,S,True,True,False,1,750.0
53,BS,B,S,True,True,False,2,783.3333333333334
53,SB,S,S,False,False,False,3,616.6666666666667
53,BS,B,B,False,True,False,4,666.6666666666667
53,SB,B,B,False,True,False,5,533.3333333333334
53,BS,S,B,True,True,False,6,733.3333333333334
53,SB,S,B,True,True,False,7,716.6666666666667
53,SB,B,B,False,True,False,8,583.3333333333334
53,SB,B,S,True,False,False,9,833.3333333333334
53,BS,B,S,True,False,True,10,1983.3333333333333
53,SB,S,S,False,True,False,11,733.3333333333334
53,SB,S,B,True,True,False,12,583.3333333333334
53,BS,B,B,False,True,False,13,583.3333333333334
53,BS,S,B,True,True,False,14,1000.0
53,BS,S,S,False,True,False,15,450.00000000000006
53,SB,B,S,True,True,False,16,583.3333333333334
53,BS,B,S,True,True,False,17,650.0
53,SB,S,S,False,True,False,18,700.0
53,SB,S,B,True,True,False,19,683.3333333333334
53,BS,B,B,False,True,False,20,916.6666666666669
53,BS,S,S,False,True,False,21,483.33333333333337
53,BS,S,B,True,True,False,22,800.0
53,SB,B,B,False,True,False,23,550.0
53,SB,S,S,False,True,False,24,766.6666666666667
53,BS,S,B,True,True,False,25,616.6666666666667
53,BS,B,B,False,True,False,26,483.33333333333337
53,BS,B,S,True,True,False,27,566.6666666666667
53,SB,B,S,True,True,False,28,466.6666666666667
53,SB,S,B,True,True,False,29,433.33333333333337
53,BS,S,S,False,True,False,30,616.6666666666667
53,SB,B,B,False,True,False,31,483.33333333333337
53,BS,S,B,True,True,False,32,650.0
53,SB,B,S,True,True,False,33,883.3333333333334
53,BS,B,S,True,True,False,34,516.6666666666667
53,SB,B,B,False,True,False,35,783.3333333333334
53,BS,B,B,False,True,False,36,716.6666666666667
53,SB,S,B,True,True,False,37,616.6666666666667
53,BS,S,S,False,True,False,38,683.3333333333334
53,SB,S,S,False,True,False,39,766.6666666666667
54,BS,B,B,False,False,True,0,1983.3333333333333
54,SB,B,S,True,False,False,1,33.333333333333336
54,SB,S,B,True,True,False,2,283.33333333333337
54,BS,S,B,True,False,True,3,1983.3333333333333
54,BS,S,S,False,True,False,4,50.0
54,BS,B,S,True,True,False,5,250.00000000000003
54,SB,B,B,False,False,False,6,100.0
54,SB,S,S,False,True,False,7,50.0
54,SB,S,B,True,True,False,8,83.33333333333334
54,BS,B,B,False,False,False,9,216.66666666666669
54,SB,S,S,False,True,False,10,83.33333333333334
54,BS,S,S,False,False,False,11,133.33333333333334
54,SB,B,B,False,True,False,12,166.66666666666669
54,SB,B,S,True,True,False,13,0.0
54,BS,S,B,True,False,False,14,0.0
54,BS,B,S,True,False,False,15,183.33333333333331
54,BS,B,B,False,True,False,16,200.0
54,BS,S,S,False,True,False,17,233.33333333333331
54,SB,S,S,False,True,False,18,150.0
54,SB,B,B,False,True,False,19,183.33333333333331
54,BS,B,S,True,True,False,20,133.33333333333334
54,SB,B,S,True,True,False,21,33.333333333333336
54,SB,S,B,True,True,False,22,0.0
54,BS,S,B,True,False,False,23,200.0
54,SB,B,S,True,False,False,24,33.333333333333336
54,SB,S,S,False,True,False,25,150.0
54,BS,S,B,True,True,False,26,50.0
54,BS,S,S,False,True,False,27,66.66666666666667
54,BS,B,S,True,True,False,28,50.0
54,SB,B,B,False,True,False,29,116.66666666666669
54,BS,B,B,False,False,False,30,83.33333333333334
54,SB,S,B,True,False,False,31,216.66666666666669
54,SB,B,B,False,False,False,32,166.66666666666669
54,BS,B,S,True,True,False,33,33.333333333333336
54,BS,S,S,False,False,False,34,50.0
54,SB,S,B,True,True,False,35,100.0
54,BS,B,B,False,True,False,36,1350.0
54,SB,B,S,True,True,False,37,216.66666666666669
54,BS,S,B,True,False,False,38,166.66666666666669
54,SB,S,S,False,True,False,39,83.33333333333334
55,SB,S,B,True,True,False,0,783.3333333333334
55,SB,S,S,False,True,False,1,916.6666666666669
55,BS,B,B,False,True,False,2,950.0
55,BS,S,S,False,True,False,3,783.3333333333334
55,SB,B,B,False,True,False,4,816.6666666666667
55,BS,B,S,True,True,False,5,633.3333333333334
55,BS,S,B,True,True,False,6,750.0
55,SB,B,S,True,True,False,7,750.0
55,SB,S,S,False,True,False,8,583.3333333333334
55,BS,S,B,True,True,False,9,750.0
55,BS,B,S,True,True,False,10,666.6666666666667
55,BS,S,S,False,True,False,11,1350.0
55,BS,B,B,False,True,False,12,783.3333333333334
55,SB,B,B,False,True,False,13,916.6666666666669
55,SB,B,S,True,True,False,14,833.3333333333334
55,SB,S,B,True,True,False,15,983.3333333333334
55,BS,S,B,True,True,False,16,783.3333333333334
55,BS,B,S,True,True,False,17,916.6666666666669
55,SB,S,S,False,False,False,18,1733.3333333333337
55,SB,S,B,True,True,False,19,1950.0
55,BS,S,S,False,True,False,20,700.0
55,SB,B,S,True,True,False,21,883.3333333333334
55,BS,B,B,False,True,False,22,1466.6666666666667
55,SB,B,B,False,True,False,23,966.6666666666669
55,BS,B,S,True,True,False,24,1133.3333333333337
55,SB,S,B,True,True,False,25,1950.0
55,BS,S,B,True,True,False,26,750.0
55,SB,B,S,True,False,False,27,1983.3333333333333
55,BS,B,B,False,True,False,28,700.0
55,BS,S,S,False,True,False,29,783.3333333333334
55,SB,B,B,False,True,False,30,1133.3333333333337
55,SB,S,S,False,True,False,31,900.0000000000001
55,SB,B,B,False,True,False,32,783.3333333333334
55,BS,B,S,True,True,False,33,1033.3333333333337
55,SB,S,B,True,True,False,34,1066.6666666666667
55,SB,B,S,True,False,False,35,833.3333333333334
55,BS,S,B,True,True,False,36,1250.0
55,BS,B,B,False,True,False,37,816.6666666666667
55,BS,S,S,False,True,False,38,833.3333333333334
55,SB,S,S,False,True,False,39,866.6666666666667
56,BS,B,S,True,True,False,0,1650.0000000000002
56,SB,S,B,True,True,False,1,1733.3333333333337
56,SB,S,S,False,True,False,2,850.0000000000001
56,SB,B,S,True,True,False,3,1233.3333333333337
56,BS,B,B,False,True,False,4,1033.3333333333337
56,BS,S,B,True,True,False,5,650.0
56,BS,S,S,False,True,False,6,850.0000000000001
56,SB,B,B,False,True,False,7,800.0
56,BS,S,S,False,True,False,8,1433.3333333333337
56,SB,B,S,True,True,False,9,1283.3333333333337
56,BS,B,B,False,True,False,10,1050.0
56,SB,S,S,False,True,False,11,1050.0
56,SB,B,B,False,True,False,12,566.6666666666667
56,SB,S,B,True,True,False,13,966.6666666666669
56,BS,B,S,True,True,False,14,716.6666666666667
56,BS,S,B,True,True,False,15,966.6666666666669
56,BS,S,B,True,True,False,16,683.3333333333334
56,BS,B,S,True,True,False,17,816.6666666666667
56,SB,B,B,False,True,False,18,1000.0
56,SB,B,S,True,True,False,19,766.6666666666667
56,BS,B,B,False,True,False,20,766.6666666666667
56,SB,S,S,False,True,False,21,833.3333333333334
56,SB,S,B,True,True,False,22,1233.3333333333337
56,BS,S,S,False,True,False,23,1133.3333333333337
56,BS,S,S,False,False,True,24,2000.0
56,SB,B,B,False,True,False,25,600.0
56,BS,S,B,True,True,False,26,683.3333333333334
56,BS,B,S,True,True,False,27,600.0
56,BS,B,B,False,True,False,28,633.3333333333334
56,SB,S,S,False,True,False,29,633.3333333333334
56,SB,S,B,True,True,False,30,633.3333333333334
56,SB,B,S,True,True,False,31,516.6666666666667
56,BS,S,B,True,True,False,32,650.0
56,BS,B,S,True,True,False,33,766.6666666666667
56,SB,S,B,True,True,False,34,716.6666666666667
56,SB,S,S,False,True,False,35,716.6666666666667
56,BS,B,B,False,True,False,36,633.3333333333334
56,SB,B,S,True,True,False,37,766.6666666666667
56,SB,B,B,False,True,False,38,650.0
56,BS,S,S,False,True,False,39,683.3333333333334
57,SB,B,B,False,True,False,0,1050.0
57,BS,B,B,False,False,True,1,1983.3333333333333
57,BS,S,S,False,True,False,2,866.6666666666667
57,SB,B,S,True,True,False,3,883.3333333333334
57,SB,S,B,True,True,False,4,616.6666666666667
57,BS,B,S,True,True,False,5,683.3333333333334
57,BS,S,B,True,True,False,6,616.6666666666667
57,SB,S,S,False,True,False,7,850.0000000000001
57,BS,S,S,False,True,False,8,816.6666666666667
57,BS,S,B,True,True,False,9,600.0
57,SB,B,B,False,True,False,10,650.0
57,SB,B,S,True,True,False,11,600.0
57,BS,B,B,False,True,False,12,683.3333333333334
57,BS,B,S,True,True,False,13,516.6666666666667
57,SB,S,S,False,True,False,14,666.6666666666667
57,SB,S,B,True,True,False,15,483.33333333333337
57,SB,B,B,False,True,False,16,533.3333333333334
57,SB,B,S,True,True,False,17,500.00000000000006
57,SB,S,S,False,True,False,18,833.3333333333334
57,SB,S,B,True,True,False,19,500.00000000000006
57,BS,S,B,True,True,False,20,466.6666666666667
57,BS,B,S,True,True,False,21,466.6666666666667
57,BS,B,B,False,True,False,22,550.0
57,BS,S,S,False,True,False,23,566.6666666666667
57,SB,S,B,True,True,False,24,466.6666666666667
57,BS,S,S,False,True,False,25,483.33333333333337
57,BS,S,B,True,True,False,26,400.0
57,SB,B,S,True,True,False,27,500.00000000000006
57,SB,S,S,False,True,False,28,566.6666666666667
57,BS,B,B,False,True,False,29,466.6666666666667
57,SB,B,B,False,True,False,30,583.3333333333334
57,BS,B,S,True,True,False,31,500.00000000000006
57,BS,S,B,True,True,False,32,450.00000000000006
57,SB,S,B,True,True,False,33,450.00000000000006
57,BS,B,S,True,True,False,34,483.33333333333337
57,SB,B,S,True,True,False,35,500.00000000000006
57,SB,B,B,False,True,False,36,566.6666666666667
57,SB,S,S,False,True,False,37,616.6666666666667
57,BS,S,S,False,True,False,38,550.0
57,BS,B,B,False,True,False,39,466.6666666666667
58,BS,S,S,False,True,False,0,1066.6666666666667
58,SB,B,S,True,True,False,1,850.0000000000001
58,SB,B,B,False,True,False,2,666.6666666666667
58,SB,S,B,True,True,False,3,666.6666666666667
58,BS,B,S,True,True,False,4,833.3333333333334
58,BS,B,B,False,True,False,5,600.0
58,SB,S,S,False,False,False,6,1416.6666666666667
58,BS,S,B,True,True,False,7,800.0
58,SB,B,B,False,True,False,8,950.0
58,BS,B,S,True,True,False,9,866.6666666666667
58,BS,S,B,True,True,False,10,833.3333333333334
58,BS,B,B,False,True,False,11,966.6666666666669
58,SB,S,B,True,True,False,12,966.6666666666669
58,BS,S,S,False,True,False,13,666.6666666666667
58,SB,S,S,False,True,False,14,1016.6666666666669
58,SB,B,S,True,True,False,15,983.3333333333334
58,SB,S,S,False,True,False,16,1000.0
58,BS,B,S,True,True,False,17,983.3333333333334
58,BS,S,S,False,True,False,18,866.6666666666667
58,SB,B,S,True,True,False,19,1000.0
58,SB,B,B,False,True,False,20,1116.6666666666667
58,BS,S,B,True,True,False,21,783.3333333333334
58,BS,B,B,False,False,False,22,616.6666666666667
58,SB,S,B,True,True,False,23,800.0
