subjectID,ScoopColor,CupConfiguration,Start,Object_1,Object_2,PredValue,congruence,correctness,tooSlow,trialNumber,displayedResponseTime
45,Red,SNS,SB,S,B,NoPred,True,True,False,15,833.3333333333334
45,Red,SNS,SB,B,S,Pred,True,True,False,16,933.3333333333334
45,Red,SNS,BS,S,S,NoPred,False,True,False,17,933.3333333333334
45,Red,SNS,SB,S,B,Pred,True,False,True,18,1533.3333333333337
45,Red,SNS,BS,B,B,NoPred,False,True,False,19,716.6666666666667
45,Red,SNS,BS,S,S,Pred,False,True,False,20,700.0
45,Red,SNS,BS,B,B,Pred,False,True,False,21,800.0
45,Red,SNS,SB,S,B,NoPred,True,True,False,22,633.3333333333334
45,Red,SNS,BS,B,S,NoPred,True,True,False,23,916.6666666666669
45,Red,SNS,SB,S,S,NoPred,False,True,False,24,783.3333333333334
45,Red,SNS,BS,B,S,Pred,True,True,False,25,866.6666666666667
45,Red,SNS,BS,S,B,NoPred,True,True,False,26,633.3333333333334
45,Red,SNS,SB,S,S,Pred,False,True,False,27,766.6666666666667
45,Red,SNS,SB,B,B,NoPred,False,True,False,28,733.3333333333334
45,Red,SNS,BS,S,B,Pred,True,True,False,29,800.0
45,Red,SNS,SB,B,S,NoPred,True,True,False,30,933.3333333333334
45,Red,SNS,SB,B,B,Pred,False,True,False,31,683.3333333333334
45,Red,SNS,BS,B,S,NoPred,True,True,False,32,866.6666666666667
45,Red,SNS,SB,S,S,NoPred,False,True,False,33,766.6666666666667
45,Red,SNS,BS,S,B,Pred,True,True,False,34,700.0
45,Red,SNS,BS,B,B,NoPred,False,True,False,35,600.0
45,Red,SNS,BS,B,S,Pred,True,True,False,36,566.6666666666667
45,Red,SNS,SB,S,B,NoPred,True,True,False,37,700.0
45,Red,SNS,SB,S,S,Pred,False,True,False,38,633.3333333333334
45,Red,SNS,SB,B,B,Pred,False,True,False,39,700.0
45,Red,SNS,SB,S,B,Pred,True,True,False,40,750.0
45,Red,SNS,BS,S,S,Pred,False,True,False,41,583.3333333333334
45,Red,SNS,BS,S,S,NoPred,False,True,False,42,733.3333333333334
45,Red,SNS,BS,S,B,NoPred,True,True,False,43,700.0
45,Red,SNS,SB,B,S,Pred,True,True,False,44,533.3333333333334
45,Red,SNS,SB,B,S,NoPred,True,True,False,45,550.0
45,Red,SNS,SB,B,B,NoPred,False,True,False,46,666.6666666666667
45,Red,SNS,BS,B,B,Pred,False,False,True,47,1533.3333333333337
46,Red,NSS,BS,B,S,NoPred,True,True,False,0,683.3333333333334
46,Red,NSS,SB,S,B,Pred,True,True,False,1,566.6666666666667
46,Red,NSS,BS,S,S,Pred,False,True,False,2,650.0
46,Red,NSS,BS,S,B,NoPred,True,False,False,3,550.0
46,Red,NSS,SB,B,B,NoPred,False,True,False,4,716.6666666666667
46,Red,NSS,BS,B,S,Pred,True,True,False,5,633.3333333333334
46,Red,NSS,BS,B,B,Pred,False,True,False,6,500.00000000000006
46,Red,NSS,BS,S,S,NoPred,False,False,False,7,750.0
46,Red,NSS,SB,S,S,Pred,False,True,False,8,666.6666666666667
46,Red,NSS,SB,B,B,Pred,False,True,False,9,566.6666666666667
46,Red,NSS,SB,S,S,NoPred,False,True,False,10,766.6666666666667
46,Red,NSS,BS,B,B,NoPred,False,True,False,11,583.3333333333334
46,Red,NSS,BS,S,B,Pred,True,True,False,12,716.6666666666667
46,Red,NSS,SB,B,S,Pred,True,True,False,13,666.6666666666667
46,Red,NSS,SB,B,S,NoPred,True,True,False,14,766.6666666666667
46,Red,NSS,SB,S,B,NoPred,True,True,False,15,666.6666666666667
46,Red,NSS,SB,S,S,Pred,False,False,True,16,1533.3333333333337
46,Red,NSS,SB,B,B,NoPred,False,True,False,17,550.0
46,Red,NSS,SB,S,B,NoPred,True,True,False,18,533.3333333333334
46,Red,NSS,BS,B,S,Pred,True,True,False,19,800.0
46,Red,NSS,SB,S,S,NoPred,False,True,False,20,716.6666666666667
46,Red,NSS,SB,B,B,Pred,False,True,False,21,550.0
46,Red,NSS,BS,B,S,NoPred,True,True,False,22,616.6666666666667
46,Red,NSS,BS,S,B,Pred,True,True,False,23,583.3333333333334
46,Red,NSS,BS,B,B,NoPred,False,True,False,24,616.6666666666667
46,Red,NSS,BS,S,S,Pred,False,True,False,25,683.3333333333334
46,Red,NSS,BS,S,B,NoPred,True,True,False,26,550.0
46,Red,NSS,SB,S,B,Pred,True,True,False,27,683.3333333333334
46,Red,NSS,SB,B,S,Pred,True,True,False,28,583.3333333333334
46,Red,NSS,BS,S,S,NoPred,False,True,False,29,716.6666666666667
46,Red,NSS,BS,B,B,Pred,False,True,False,30,650.0
46,Red,NSS,SB,B,S,NoPred,True,True,False,31,616.6666666666667
46,Red,NSS,SB,S,S,Pred,False,True,False,32,616.6666666666667
46,Red,NSS,BS,S,S,NoPred,False,True,False,33,616.6666666666667
46,Red,NSS,SB,S,B,Pred,True,True,False,34,450.00000000000006
46,Red,NSS,SB,B,B,NoPred,False,True,False,35,800.0
46,Red,NSS,BS,B,S,NoPred,True,True,False,36,700.0
46,Red,NSS,SB,B,B,Pred,False,True,False,37,483.33333333333337
46,Red,NSS,SB,S,B,NoPred,True,True,False,38,566.6666666666667
46,Red,NSS,BS,B,S,Pred,True,True,False,39,833.3333333333334
46,Red,NSS,SB,B,S,Pred,True,True,False,40,583.3333333333334
46,Red,NSS,SB,B,S,NoPred,True,True,False,41,633.3333333333334
46,Red,NSS,BS,S,B,Pred,True,True,False,42,650.0
46,Red,NSS,BS,S,B,NoPred,True,True,False,43,583.3333333333334
46,Red,NSS,BS,S,S,Pred,False,True,False,44,583.3333333333334
46,Red,NSS,BS,B,B,Pred,False,True,False,45,500.00000000000006
46,Red,NSS,SB,S,S,NoPred,False,True,False,46,683.3333333333334
46,Red,NSS,BS,B,B,NoPred,False,True,False,47,616.6666666666667
47,Blue,NSS,BS,S,S,Pred,False,False,False,0,1433.3333333333337
47,Blue,NSS,BS,S,B,NoPred,True,False,True,1,1533.3333333333337
47,Blue,NSS,SB,B,B,NoPred,False,False,False,2,666.6666666666667
47,Blue,NSS,BS,B,S,Pred,True,False,False,3,716.6666666666667
47,Blue,NSS,BS,B,B,Pred,False,False,False,4,633.3333333333334
47,Blue,NSS,SB,S,S,NoPred,False,False,True,5,1533.3333333333337
47,Blue,NSS,SB,B,S,NoPred,True,True,False,6,350.0
47,Blue,NSS,BS,S,B,Pred,True,True,False,7,50.0
47,Blue,NSS,SB,B,S,Pred,True,True,False,8,500.00000000000006
47,Blue,NSS,BS,B,S,NoPred,True,False,True,9,1533.3333333333337
47,Blue,NSS,SB,S,B,NoPred,True,True,False,10,200.0
47,Blue,NSS,SB,S,B,Pred,True,True,False,11,83.33333333333334
47,Blue,NSS,BS,S,S,NoPred,False,False,False,12,16.666666666666668
47,Blue,NSS,SB,B,B,Pred,False,False,False,13,250.00000000000003
47,Blue,NSS,SB,S,S,Pred,False,False,False,14,250.00000000000003
47,Blue,NSS,BS,B,B,NoPred,False,False,True,15,1533.3333333333337
47,Blue,NSS,BS,B,B,NoPred,False,True,False,16,366.6666666666667
47,Blue,NSS,BS,S,B,Pred,True,True,False,17,33.333333333333336
47,Blue,NSS,SB,S,S,Pred,False,False,False,18,66.66666666666667
47,Blue,NSS,BS,S,B,NoPred,True,True,False,19,116.66666666666669
47,Blue,NSS,SB,B,S,Pred,True,True,False,20,1233.3333333333337
47,Blue,NSS,BS,B,S,NoPred,True,False,False,21,666.6666666666667
47,Blue,NSS,BS,B,B,Pred,False,True,False,22,200.0
47,Blue,NSS,BS,S,S,NoPred,False,False,False,23,83.33333333333334
47,Blue,NSS,SB,S,B,Pred,True,True,False,24,833.3333333333334
47,Blue,NSS,SB,B,S,NoPred,True,True,False,25,383.33333333333337
47,Blue,NSS,BS,S,S,Pred,False,False,False,26,316.6666666666667
47,Blue,NSS,SB,B,B,Pred,False,False,False,27,100.0
47,Blue,NSS,SB,B,B,NoPred,False,False,False,28,800.0
47,Blue,NSS,BS,B,S,Pred,True,True,False,29,566.6666666666667
47,Blue,NSS,SB,S,S,NoPred,False,False,True,30,1533.3333333333337
47,Blue,NSS,SB,S,B,NoPred,True,False,False,31,1066.6666666666667
47,Blue,NSS,BS,B,B,NoPred,False,False,False,32,416.6666666666667
47,Blue,NSS,BS,B,S,NoPred,True,True,False,33,583.3333333333334
47,Blue,NSS,BS,S,S,Pred,False,True,False,34,700.0
47,Blue,NSS,BS,S,B,Pred,True,True,False,35,550.0
47,Blue,NSS,BS,S,B,NoPred,True,False,False,36,1533.3333333333337
47,Blue,NSS,BS,B,S,Pred,True,True,False,37,616.6666666666667
47,Blue,NSS,SB,B,B,Pred,False,True,False,38,733.3333333333334
47,Blue,NSS,BS,S,S,NoPred,False,False,False,39,650.0
47,Blue,NSS,SB,B,S,Pred,True,False,False,40,783.3333333333334
47,Blue,NSS,SB,B,S,NoPred,True,True,False,41,633.3333333333334
47,Blue,NSS,SB,S,B,Pred,True,True,False,42,616.6666666666667
47,Blue,NSS,SB,S,B,NoPred,True,True,False,43,766.6666666666667
47,Blue,NSS,SB,S,S,Pred,False,True,False,44,783.3333333333334
47,Blue,NSS,SB,S,S,NoPred,False,True,False,45,633.3333333333334
47,Blue,NSS,SB,B,B,NoPred,False,False,False,46,533.3333333333334
47,Blue,NSS,BS,B,B,Pred,False,True,False,47,616.6666666666667
48,Red,SNS,SB,B,S,NoPred,True,False,True,0,1533.3333333333337
48,Red,SNS,SB,B,S,Pred,True,True,False,1,1250.0
48,Red,SNS,SB,S,B,NoPred,True,False,True,2,1533.3333333333337
48,Red,SNS,SB,S,B,Pred,True,True,False,3,766.6666666666667
48,Red,SNS,SB,S,S,NoPred,False,True,False,4,1200.0
48,Red,SNS,SB,B,B,NoPred,False,True,False,5,866.6666666666667
48,Red,SNS,BS,S,S,Pred,False,True,False,6,950.0
48,Red,SNS,SB,B,B,Pred,False,False,True,7,1533.3333333333337
48,Red,SNS,BS,B,S,NoPred,True,True,False,8,950.0
48,Red,SNS,BS,B,B,NoPred,False,True,False,9,866.6666666666667
48,Red,SNS,BS,B,S,Pred,True,True,False,10,716.6666666666667
48,Red,SNS,BS,S,B,Pred,True,True,False,11,700.0
48,Red,SNS,BS,S,B,NoPred,True,True,False,12,800.0
48,Red,SNS,BS,S,S,NoPred,False,True,False,13,800.0
48,Red,SNS,BS,B,B,Pred,False,True,False,14,1416.6666666666667
48,Red,SNS,SB,S,S,Pred,False,True,False,15,1266.6666666666667
48,Red,SNS,BS,B,B,Pred,False,True,False,16,1183.3333333333337
48,Red,SNS,SB,B,B,NoPred,False,False,True,17,1533.3333333333337
48,Red,SNS,BS,B,S,NoPred,True,False,True,18,1533.3333333333337
48,Red,SNS,SB,S,S,Pred,False,True,False,19,1100.0
48,Red,SNS,BS,S,B,Pred,True,False,True,20,1533.3333333333337
48,Red,SNS,BS,S,S,NoPred,False,True,False,21,1333.3333333333337
48,Red,SNS,SB,S,B,NoPred,True,True,False,22,1150.0
48,Red,SNS,SB,B,S,Pred,True,True,False,23,1283.3333333333337
48,Red,SNS,SB,B,B,Pred,False,True,False,24,1316.6666666666667
48,Red,SNS,SB,S,S,NoPred,False,False,True,25,1533.3333333333337
48,Red,SNS,BS,S,S,Pred,False,True,False,26,1316.6666666666667
48,Red,SNS,BS,S,B,NoPred,True,False,True,27,1533.3333333333337
48,Red,SNS,SB,B,S,NoPred,True,False,True,28,1533.3333333333337
48,Red,SNS,SB,S,B,Pred,True,True,False,29,1216.6666666666667
48,Red,SNS,BS,B,B,NoPred,False,False,True,30,1533.3333333333337
48,Red,SNS,BS,B,S,Pred,True,True,False,31,1250.0
48,Red,SNS,SB,B,B,Pred,False,True,False,32,1233.3333333333337
48,Red,SNS,SB,S,B,Pred,True,False,True,33,1533.3333333333337
48,Red,SNS,SB,S,S,NoPred,False,True,False,34,1333.3333333333337
48,Red,SNS,SB,S,S,Pred,False,True,False,35,1350.0
48,Red,SNS,BS,S,B,NoPred,True,False,True,36,1533.3333333333337
48,Red,SNS,BS,B,S,Pred,True,True,False,37,1216.6666666666667
48,Red,SNS,BS,B,B,NoPred,False,True,False,38,1300.0
48,Red,SNS,BS,B,S,NoPred,True,False,True,39,1533.3333333333337
48,Red,SNS,SB,B,S,NoPred,True,False,True,40,1533.3333333333337
48,Red,SNS,BS,S,S,Pred,False,True,False,41,1500.0
48,Red,SNS,SB,B,B,NoPred,False,False,True,42,1533.3333333333337
48,Red,SNS,SB,B,S,Pred,True,False,True,43,1533.3333333333337
48,Red,SNS,BS,S,B,Pred,True,True,False,44,1266.6666666666667
48,Red,SNS,SB,S,B,NoPred,True,False,True,45,1533.3333333333337
48,Red,SNS,BS,S,S,NoPred,False,True,False,46,1283.3333333333337
48,Red,SNS,BS,B,B,Pred,False,False,True,47,1533.3333333333337
49,Red,NSS,BS,B,B,NoPred,False,False,True,0,1533.3333333333337
49,Red,NSS,BS,B,S,NoPred,True,True,False,1,750.0
49,Red,NSS,SB,B,B,Pred,False,False,False,2,1516.6666666666667
49,Red,NSS,SB,S,B,Pred,True,False,True,3,1533.3333333333337
49,Red,NSS,BS,S,S,NoPred,False,False,False,4,450.00000000000006
49,Red,NSS,BS,S,B,NoPred,True,True,False,5,116.66666666666669
49,Red,NSS,BS,S,S,Pred,False,False,False,6,183.33333333333331
49,Red,NSS,SB,B,S,Pred,True,False,True,7,1533.3333333333337
49,Red,NSS,SB,S,B,NoPred,True,True,False,8,300.0
49,Red,NSS,BS,B,S,Pred,True,True,False,9,133.33333333333334
49,Red,NSS,BS,B,B,Pred,False,False,False,10,333.33333333333337
49,Red,NSS,SB,B,S,NoPred,True,True,False,11,66.66666666666667
49,Red,NSS,BS,S,B,Pred,True,True,False,12,216.66666666666669
49,Red,NSS,SB,B,B,NoPred,False,False,False,13,0.0
49,Red,NSS,SB,S,S,NoPred,False,False,False,14,100.0
49,Red,NSS,SB,S,S,Pred,False,False,False,15,250.00000000000003
49,Red,NSS,SB,S,S,Pred,False,True,False,16,100.0
49,Red,NSS,SB,B,B,Pred,False,False,True,17,1533.3333333333337
49,Red,NSS,BS,B,S,NoPred,True,False,False,18,1250.0
49,Red,NSS,BS,S,B,Pred,True,True,False,19,116.66666666666669
49,Red,NSS,BS,B,B,NoPred,False,False,False,20,300.0
49,Red,NSS,SB,S,S,NoPred,False,True,False,21,316.6666666666667
49,Red,NSS,SB,B,S,Pred,True,True,False,22,216.66666666666669
49,Red,NSS,BS,S,B,NoPred,True,True,False,23,216.66666666666669
49,Red,NSS,BS,S,S,Pred,False,False,False,24,150.0
49,Red,NSS,SB,B,B,NoPred,False,False,False,25,183.33333333333331
49,Red,NSS,SB,S,B,Pred,True,False,False,26,66.66666666666667
49,Red,NSS,SB,B,S,NoPred,True,True,False,27,16.666666666666668
49,Red,NSS,BS,B,B,Pred,False,False,False,28,83.33333333333334
49,Red,NSS,SB,S,B,NoPred,True,True,False,29,233.33333333333331
49,Red,NSS,BS,B,S,Pred,True,False,False,30,133.33333333333334
49,Red,NSS,BS,S,S,NoPred,False,True,False,31,150.0
49,Red,NSS,SB,B,B,Pred,False,False,False,32,0.0
49,Red,NSS,BS,B,S,NoPred,True,True,False,33,233.33333333333331
49,Red,NSS,BS,S,B,Pred,True,True,False,34,100.0
49,Red,NSS,SB,S,B,NoPred,True,True,False,35,100.0
49,Red,NSS,SB,B,S,Pred,True,True,False,36,266.6666666666667
49,Red,NSS,BS,B,B,NoPred,False,False,False,37,166.66666666666669
49,Red,NSS,BS,S,S,Pred,False,True,False,38,266.6666666666667
49,Red,NSS,SB,S,S,NoPred,False,False,False,39,333.33333333333337
49,Red,NSS,SB,B,S,NoPred,True,True,False,40,150.0
49,Red,NSS,SB,B,B,NoPred,False,False,False,41,116.66666666666669
49,Red,NSS,SB,S,B,Pred,True,False,False,42,183.33333333333331
49,Red,NSS,SB,S,S,Pred,False,False,False,43,133.33333333333334
49,Red,NSS,BS,S,S,NoPred,False,False,True,44,1516.6666666666667
49,Red,NSS,BS,S,B,NoPred,True,False,False,45,550.0
49,Red,NSS,BS,B,S,Pred,True,False,False,46,66.66666666666667
49,Red,NSS,BS,B,B,Pred,False,False,False,47,66.66666666666667
50,Blue,SNS,BS,B,S,Pred,True,True,False,0,750.0
50,Blue,SNS,SB,S,B,NoPred,True,False,True,1,1533.3333333333337
50,Blue,SNS,BS,S,B,Pred,True,False,True,2,1533.3333333333337
50,Blue,SNS,SB,S,S,NoPred,False,False,True,3,1533.3333333333337
50,Blue,SNS,SB,B,B,Pred,False,False,True,4,1533.3333333333337
50,Blue,SNS,SB,B,B,NoPred,False,False,False,5,150.0
50,Blue,SNS,SB,S,S,Pred,False,False,False,6,500.00000000000006
50,Blue,SNS,SB,B,S,NoPred,True,False,True,7,1533.3333333333337
50,Blue,SNS,BS,B,B,Pred,False,False,True,8,1533.3333333333337
50,Blue,SNS,BS,S,S,NoPred,False,False,False,9,1216.6666666666667
50,Blue,SNS,SB,B,S,Pred,True,True,False,10,783.3333333333334
50,Blue,SNS,SB,S,B,Pred,True,True,False,11,500.00000000000006
50,Blue,SNS,BS,S,B,NoPred,True,True,False,12,833.3333333333334
50,Blue,SNS,BS,S,S,Pred,False,False,False,13,466.6666666666667
50,Blue,SNS,BS,B,S,NoPred,True,True,False,14,216.66666666666669
50,Blue,SNS,BS,B,B,NoPred,False,False,False,15,433.33333333333337
50,Blue,SNS,BS,B,S,NoPred,True,True,False,16,866.6666666666667
50,Blue,SNS,BS,B,B,Pred,False,True,False,17,1333.3333333333337
50,Blue,SNS,SB,B,S,Pred,True,True,False,18,866.6666666666667
50,Blue,SNS,BS,B,B,NoPred,False,True,False,19,1050.0
50,Blue,SNS,BS,S,S,Pred,False,True,False,20,633.3333333333334
50,Blue,SNS,SB,S,B,Pred,True,True,False,21,1116.6666666666667
50,Blue,SNS,BS,S,S,NoPred,False,False,False,22,1050.0
50,Blue,SNS,BS,S,B,NoPred,True,True,False,23,650.0
50,Blue,SNS,SB,S,B,NoPred,True,True,False,24,1150.0
50,Blue,SNS,BS,S,B,Pred,True,True,False,25,866.6666666666667
50,Blue,SNS,SB,S,S,Pred,False,True,False,26,883.3333333333334
50,Blue,SNS,SB,B,S,NoPred,True,True,False,27,850.0000000000001
50,Blue,SNS,SB,B,B,Pred,False,True,False,28,1183.3333333333337
50,Blue,SNS,BS,B,S,Pred,True,True,False,29,800.0
50,Blue,SNS,SB,S,S,NoPred,False,True,False,30,1033.3333333333337
50,Blue,SNS,SB,B,B,NoPred,False,True,False,31,816.6666666666667
50,Blue,SNS,BS,S,S,Pred,False,True,False,32,783.3333333333334
50,Blue,SNS,SB,B,B,NoPred,False,True,False,33,1366.6666666666667
50,Blue,SNS,BS,S,S,NoPred,False,True,False,34,983.3333333333334
50,Blue,SNS,SB,B,B,Pred,False,True,False,35,1283.3333333333337
50,Blue,SNS,SB,S,B,Pred,True,True,False,36,1066.6666666666667
50,Blue,SNS,BS,B,S,NoPred,True,True,False,37,850.0000000000001
50,Blue,SNS,BS,S,B,NoPred,True,True,False,38,883.3333333333334
50,Blue,SNS,SB,B,S,Pred,True,True,False,39,666.6666666666667
50,Blue,SNS,BS,S,B,Pred,True,True,False,40,916.6666666666669
50,Blue,SNS,SB,S,S,Pred,False,True,False,41,816.6666666666667
50,Blue,SNS,SB,S,B,NoPred,True,True,False,42,883.3333333333334
50,Blue,SNS,SB,S,S,NoPred,False,True,False,43,933.3333333333334
50,Blue,SNS,BS,B,B,Pred,False,True,False,44,883.3333333333334
50,Blue,SNS,SB,B,S,NoPred,True,True,False,45,816.6666666666667
50,Blue,SNS,BS,B,S,Pred,True,True,False,46,866.6666666666667
50,Blue,SNS,BS,B,B,NoPred,False,True,False,47,883.3333333333334
51,Red,NSS,SB,B,S,Pred,True,True,False,0,816.6666666666667
51,Red,NSS,SB,S,B,NoPred,True,False,True,1,1533.3333333333337
51,Red,NSS,SB,S,S,NoPred,False,False,True,2,1533.3333333333337
51,Red,NSS,SB,S,B,Pred,True,True,False,3,733.3333333333334
51,Red,NSS,BS,B,B,NoPred,False,True,False,4,1050.0
51,Red,NSS,BS,S,S,Pred,False,False,False,5,566.6666666666667
51,Red,NSS,BS,B,S,NoPred,True,True,False,6,900.0000000000001
51,Red,NSS,BS,B,B,Pred,False,False,True,7,1533.3333333333337
51,Red,NSS,BS,S,S,NoPred,False,True,False,8,566.6666666666667
51,Red,NSS,BS,B,S,Pred,True,False,False,9,516.6666666666667
51,Red,NSS,SB,B,B,Pred,False,True,False,10,666.6666666666667
51,Red,NSS,SB,B,S,NoPred,True,True,False,11,516.6666666666667
51,Red,NSS,BS,S,B,Pred,True,True,False,12,616.6666666666667
51,Red,NSS,BS,S,B,NoPred,True,True,False,13,683.3333333333334
51,Red,NSS,SB,S,S,Pred,False,True,False,14,666.6666666666667
51,Red,NSS,SB,B,B,NoPred,False,True,False,15,800.0
51,Red,NSS,SB,S,S,Pred,False,False,False,16,1133.3333333333337
51,Red,NSS,BS,S,B,NoPred,True,True,False,17,566.6666666666667
51,Red,NSS,SB,B,B,NoPred,False,True,False,18,733.3333333333334
51,Red,NSS,BS,B,S,Pred,True,True,False,19,1350.0
51,Red,NSS,SB,S,B,Pred,True,True,False,20,833.3333333333334
51,Red,NSS,SB,B,S,NoPred,True,True,False,21,616.6666666666667
51,Red,NSS,SB,S,S,NoPred,False,True,False,22,950.0
51,Red,NSS,SB,B,B,Pred,False,True,False,23,700.0
51,Red,NSS,SB,S,B,NoPred,True,True,False,24,666.6666666666667
51,Red,NSS,SB,B,S,Pred,True,True,False,25,1066.6666666666667
51,Red,NSS,BS,B,S,NoPred,True,False,False,26,766.6666666666667
51,Red,NSS,BS,B,B,Pred,False,True,False,27,916.6666666666669
51,Red,NSS,BS,B,B,NoPred,False,True,False,28,683.3333333333334
51,Red,NSS,BS,S,S,Pred,False,True,False,29,750.0
51,Red,NSS,BS,S,S,NoPred,False,False,False,30,566.6666666666667
51,Red,NSS,BS,S,B,Pred,True,True,False,31,550.0
51,Red,NSS,BS,B,B,Pred,False,True,False,32,750.0
51,Red,NSS,BS,B,S,NoPred,True,True,False,33,683.3333333333334
51,Red,NSS,BS,S,B,Pred,True,True,False,34,583.3333333333334
51,Red,NSS,BS,S,S,NoPred,False,True,False,35,766.6666666666667
51,Red,NSS,BS,B,B,NoPred,False,True,False,36,866.6666666666667
51,Red,NSS,BS,B,S,Pred,True,True,False,37,683.3333333333334
51,Red,NSS,BS,S,S,Pred,False,True,False,38,650.0
51,Red,NSS,SB,S,B,NoPred,True,True,False,39,633.3333333333334
51,Red,NSS,SB,B,B,Pred,False,True,False,40,650.0
51,Red,NSS,SB,B,B,NoPred,False,True,False,41,583.3333333333334
51,Red,NSS,SB,S,S,NoPred,False,True,False,42,933.3333333333334
51,Red,NSS,SB,B,S,Pred,True,False,True,43,1533.3333333333337
51,Red,NSS,BS,S,B,NoPred,True,True,False,44,600.0
51,Red,NSS,SB,S,S,Pred,False,True,False,45,1133.3333333333337
51,Red,NSS,SB,B,S,NoPred,True,True,False,46,800.0
51,Red,NSS,SB,S,B,Pred,True,True,False,47,716.6666666666667
52,Blue,SNS,BS,S,S,Pred,False,False,True,0,1533.3333333333337
52,Blue,SNS,SB,S,B,NoPred,True,False,True,1,1533.3333333333337
52,Blue,SNS,SB,B,B,NoPred,False,True,False,2,716.6666666666667
52,Blue,SNS,BS,B,S,Pred,True,True,False,3,833.3333333333334
52,Blue,SNS,BS,S,B,Pred,True,True,False,4,900.0000000000001
52,Blue,SNS,SB,S,S,NoPred,False,True,False,5,1133.3333333333337
52,Blue,SNS,SB,B,S,NoPred,True,True,False,6,1033.3333333333337
52,Blue,SNS,BS,B,B,Pred,False,False,True,7,1533.3333333333337
52,Blue,SNS,SB,S,S,Pred,False,True,False,8,766.6666666666667
52,Blue,SNS,BS,B,B,NoPred,False,True,False,9,733.3333333333334
52,Blue,SNS,BS,B,S,NoPred,True,True,False,10,816.6666666666667
52,Blue,SNS,SB,S,B,Pred,True,True,False,11,883.3333333333334
52,Blue,SNS,BS,S,B,NoPred,True,True,False,12,1083.3333333333337
52,Blue,SNS,SB,B,S,Pred,True,True,False,13,1266.6666666666667
52,Blue,SNS,BS,S,S,NoPred,False,True,False,14,916.6666666666669
52,Blue,SNS,SB,B,B,Pred,False,True,False,15,816.6666666666667
52,Blue,SNS,BS,S,S,NoPred,False,True,False,16,900.0000000000001
52,Blue,SNS,SB,B,B,NoPred,False,True,False,17,933.3333333333334
52,Blue,SNS,SB,B,B,Pred,False,True,False,18,883.3333333333334
52,Blue,SNS,BS,B,S,Pred,True,True,False,19,683.3333333333334
52,Blue,SNS,SB,B,S,NoPred,True,True,False,20,983.3333333333334
52,Blue,SNS,SB,S,B,NoPred,True,True,False,21,716.6666666666667
52,Blue,SNS,BS,S,B,Pred,True,True,False,22,833.3333333333334
52,Blue,SNS,SB,S,S,Pred,False,True,False,23,783.3333333333334
52,Blue,SNS,BS,B,B,NoPred,False,True,False,24,1200.0
52,Blue,SNS,BS,S,B,NoPred,True,True,False,25,883.3333333333334
52,Blue,SNS,BS,S,S,Pred,False,True,False,26,783.3333333333334
52,Blue,SNS,BS,B,B,Pred,False,True,False,27,833.3333333333334
52,Blue,SNS,BS,B,S,NoPred,True,True,False,28,883.3333333333334
52,Blue,SNS,SB,B,S,Pred,True,False,True,29,1533.3333333333337
52,Blue,SNS,SB,S,B,Pred,True,True,False,30,1050.0
52,Blue,SNS,SB,S,S,NoPred,False,True,False,31,1083.3333333333337
52,Blue,SNS,BS,B,S,NoPred,True,True,False,32,1100.0
52,Blue,SNS,SB,B,B,Pred,False,True,False,33,983.3333333333334
52,Blue,SNS,SB,B,S,Pred,True,True,False,34,883.3333333333334
52,Blue,SNS,BS,S,B,NoPred,True,True,False,35,800.0
52,Blue,SNS,SB,S,S,Pred,False,True,False,36,866.6666666666667
52,Blue,SNS,SB,B,B,NoPred,False,True,False,37,666.6666666666667
52,Blue,SNS,SB,S,S,NoPred,False,True,False,38,883.3333333333334
52,Blue,SNS,SB,S,B,Pred,True,True,False,39,716.6666666666667
52,Blue,SNS,BS,S,S,NoPred,False,True,False,40,900.0000000000001
52,Blue,SNS,BS,B,B,Pred,False,True,False,41,1266.6666666666667
52,Blue,SNS,SB,S,B,NoPred,True,True,False,42,733.3333333333334
52,Blue,SNS,BS,S,S,Pred,False,True,False,43,933.3333333333334
52,Blue,SNS,BS,B,S,Pred,True,True,False,44,1133.3333333333337
52,Blue,SNS,BS,B,B,NoPred,False,True,False,45,833.3333333333334
52,Blue,SNS,SB,B,S,NoPred,True,True,False,46,916.6666666666669
52,Blue,SNS,BS,S,B,Pred,True,True,False,47,966.6666666666669
53,Red,SNS,BS,B,S,NoPred,True,True,False,0,650.0
53,Red,SNS,SB,S,S,Pred,False,False,True,1,1533.3333333333337
53,Red,SNS,BS,B,B,NoPred,False,False,False,2,1200.0
53,Red,SNS,SB,B,B,Pred,False,True,False,3,1283.3333333333337
53,Red,SNS,BS,S,S,NoPred,False,False,True,4,1533.3333333333337
53,Red,SNS,SB,B,S,Pred,True,True,False,5,983.3333333333334
53,Red,SNS,SB,S,B,Pred,True,True,False,6,750.0
53,Red,SNS,SB,S,B,NoPred,True,True,False,7,716.6666666666667
53,Red,SNS,BS,S,B,NoPred,True,True,False,8,683.3333333333334
53,Red,SNS,SB,B,S,NoPred,True,True,False,9,783.3333333333334
53,Red,SNS,BS,S,S,Pred,False,True,False,10,650.0
53,Red,SNS,BS,S,B,Pred,True,True,False,11,683.3333333333334
53,Red,SNS,SB,B,B,NoPred,False,True,False,12,666.6666666666667
53,Red,SNS,BS,B,S,Pred,True,True,False,13,633.3333333333334
53,Red,SNS,BS,B,B,Pred,False,True,False,14,900.0000000000001
